"cohort","timeframe","eventSelector","scanStart","scanEnd","overallEvents","overallUniqueTickers","intervals","requiredObservations","configuredRatio","requiredExpandedIntervals","effectiveRatio","baseline","passEvents","failEvents","unknownEvents","passUniqueTickers","passRate","passUniqueTickerRate","group","horizonSessions","eligible","unavailable","smallSample","meanReturn","positiveReturnRatio","q25Return","medianReturn","q75Return","medianMfe","medianMae"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","FAIL","20","166","140","false","0.03721172292683296","0.7530120481927711","0.0008543237461972053","0.02823139245341233","0.05782481400403289","0.06507790368271948","-0.024983892439395305"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","FAIL","60","0","306","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","FAIL","120","0","306","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","FAIL","245","0","306","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","4","5","1","4","1","false","0","306","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","PASS","20","42","22","false","0.04028907290771096","0.8333333333333334","0.006744563035409934","0.04534515211821599","0.059333351447146854","0.07531578625541058","-0.01765441116792471"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","PASS","60","0","64","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","PASS","120","0","64","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","PASS","245","0","64","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","FAIL","20","124","118","false","0.036169394707503306","0.7258064516129032","-0.004425988149373339","0.02348105955357971","0.05649572145854209","0.06364869509150017","-0.028644667857038508"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","FAIL","60","0","242","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","FAIL","120","0","242","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","FAIL","245","0","242","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.5","3","0.5","false","64","242","0","51","0.20915032679738563","0.31875","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","PASS","20","14","8","true","0.037808475108659055","0.8571428571428571","0.015565676051866817","0.044712106799929874","0.06715882847747956","0.08648925102506488","-0.019919860462923655"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","PASS","60","0","22","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","PASS","120","0","22","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","PASS","245","0","22","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","FAIL","20","152","132","false","0.037156758910085796","0.743421052631579","-0.0020689765744336397","0.02556162869754719","0.05749457999457125","0.0638175569624897","-0.025255123917331257"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","FAIL","60","0","284","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","FAIL","120","0","284","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","FAIL","245","0","284","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.6666666666666666","4","0.6666666666666666","false","22","284","0","18","0.0718954248366013","0.1125","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","PASS","20","3","1","true","0.05431826623621153","1","0.04500114333229388","0.0497777777777777","0.06136514491091227","0.07501720578114246","-0.0454232622161046"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","PASS","60","0","4","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","PASS","120","0","4","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","PASS","245","0","4","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","FAIL","20","163","139","false","0.036896878571445614","0.7484662576687117","-0.0008167514022777156","0.026018654884634174","0.05765969699930207","0.0638766519823788","-0.02481985588470781"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","FAIL","60","0","302","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","FAIL","120","0","302","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","FAIL","245","0","302","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","0.8333333333333334","5","0.8333333333333334","false","4","302","0","4","0.013071895424836602","0.025","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","PASS","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","PASS","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","PASS","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","PASS","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","FAIL","20","166","140","false","0.03721172292683296","0.7530120481927711","0.0008543237461972053","0.02823139245341233","0.05782481400403289","0.06507790368271948","-0.024983892439395305"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","FAIL","60","0","306","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","FAIL","120","0","306","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","FAIL","245","0","306","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","UNKNOWN","20","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","UNKNOWN","60","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","UNKNOWN","120","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","6","7","1","6","1","false","0","306","0","0","0","0","UNKNOWN","245","0","0","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","PASS","20","43","24","false","0.045479424383984536","0.8837209302325582","0.013386082369649","0.04667609618104662","0.06262919437975889","0.07764876632801165","-0.01671309192200554"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","PASS","60","0","67","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","PASS","120","0","67","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","PASS","245","0","67","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","FAIL","20","123","116","false","0.03432138827108078","0.7073170731707317","-0.004850599952944845","0.020708082832331387","0.05443984806463631","0.062050051422694485","-0.03135634419056876"
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","FAIL","60","0","239","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","FAIL","120","0","239","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","FAIL","245","0","239","true","","","","","","",""
"Monthly NEAR, 2026 stored MA","MONTHLY","NEAR_ENTERED","2026-06-01","2026-09-11","306","160","8","9","0.5","4","0.5","false","67","239","0","53","0.21895424836601307","0.33125","UNKNOWN","20","0","0","true","","","","","","",""
